listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
13924,Umraniye,apartment,fair,B,126.9,,0.0,3,4,2,6,1,0,1,0,2.04,1.81,7.79,50.0,111.0,91.0,41,2025,232,5,129130
14513,Sisli,loft,fair,D,149.4,12.2,0.0,1,3,1,21,1,0,1,1,0.82,1.29,3.05,63.7,,193.0,50,2024,203,2,302167
7187,Besiktas,apartment,excellent,B,146.9,,0.0,1,1,2,1,0,1,0,1,2.03,0.72,7.13,52.0,90.0,295.0,34,2024,278,3,423678
699,Besiktas,apartment,fair,D,75.1,,,5,1,1,14,0,1,1,0,1.75,1.2,2.8,53.3,78.0,43.0,7,2024,127,6,177539
17750,Sisli,duplex,fair,A,121.3,6.7,,1,1,2,2,0,0,0,0,0.8,1.04,1.97,60.3,72.0,140.0,1,2024,338,3,258825
19549,Kartal,apartment,poor,B,321.3,13.9,,2,2,2,17,0,0,0,0,3.41,,9.47,45.3,80.0,40.0,56,2025,260,4,301097
14192,Kartal,duplex,good,B,52.7,8.4,240.8,3,1,2,1,1,0,0,0,2.93,2.26,8.19,49.2,88.0,,0,2025,104,6,86233
8788,Beyoglu,loft,fair,C,96.1,14.8,,6,4,1,22,0,1,1,1,3.28,1.18,2.89,64.8,89.0,429.0,12,2023,113,7,234038
14398,Uskudar,apartment,poor,B,84.1,9.1,0.0,5,3,1,21,1,1,1,1,0.85,1.44,2.72,65.5,66.0,407.0,17,2024,215,6,181788
12145,Atasehir,apartment,good,A,261.9,9.7,,6,2,2,24,1,0,1,0,0.18,2.33,1.51,42.8,79.0,156.0,36,2025,247,8,508988
13585,Sisli,apartment,good,C,83.8,6.5,,2,1,1,24,1,1,0,1,3.74,0.06,5.81,66.5,,28.0,51,2025,151,3,167550
2915,Fatih,apartment,fair,A,113.3,,0.0,4,3,1,12,1,0,0,1,2.33,0.4,4.64,55.8,76.0,150.0,17,2025,180,5,211137
14553,Maltepe,duplex,good,C,100.9,14.1,,4,1,1,20,1,1,1,0,0.68,2.45,4.77,56.1,103.0,168.0,39,2024,203,5,157509
10519,Fatih,duplex,fair,C,151.2,5.3,181.8,1,4,1,15,0,1,0,0,2.09,0.63,8.66,50.3,88.0,133.0,30,2025,155,2,253943
5645,Maltepe,residence,fair,B,126.1,11.1,0.0,5,2,2,4,0,1,1,1,0.13,,2.72,52.4,67.0,46.0,30,2024,285,7,274292
3441,Sisli,apartment,fair,C,130.8,8.1,,4,2,1,10,1,1,0,1,1.56,0.64,1.52,42.3,63.0,90.0,56,2024,362,5,191306
12044,Kartal,apartment,poor,C,157.8,,0.0,4,4,2,8,0,0,1,0,2.92,0.36,1.95,51.7,87.0,,27,2025,144,6,153133
7358,Fatih,residence,excellent,A,184.3,14.8,0.0,1,3,1,1,1,1,0,0,1.8,0.23,2.18,68.6,61.0,252.0,15,2025,292,2,399457
2144,Maltepe,apartment,fair,D,180.1,10.3,0.0,6,2,2,9,0,1,1,0,4.77,2.03,2.41,55.2,66.0,127.0,9,2024,178,8,284886
5105,Kadikoy,apartment,fair,B,142.5,21.7,,4,4,2,2,1,0,0,1,0.86,1.15,2.2,67.7,76.0,391.0,49,2025,270,6,327722
5074,Besiktas,duplex,fair,B,163.0,,0.0,3,3,1,19,0,1,0,1,3.33,1.81,0.5,82.1,137.0,132.0,56,2024,127,4,419478
17956,Atasehir,apartment,fair,A,153.9,,,5,4,1,0,0,1,0,1,2.66,,1.36,70.2,,,3,2025,357,6,291238
17507,Beyoglu,residence,poor,C,225.1,,,2,2,2,6,1,0,1,1,1.1,0.79,0.83,69.5,100.0,259.0,26,2025,239,3,461135
16049,Sisli,apartment,fair,A,94.1,,,1,4,2,24,0,1,1,1,2.3,1.91,3.69,66.2,,567.0,12,2023,146,3,236444
19171,Beyoglu,apartment,fair,B,91.7,11.9,0.0,3,4,2,18,0,1,1,1,0.25,0.78,1.39,56.7,50.0,93.0,60,2023,147,5,165914
14528,Besiktas,apartment,fair,D,149.2,5.5,0.0,6,2,1,15,0,0,1,0,0.8,0.61,5.88,61.8,77.0,180.0,50,2025,204,7,326620
2968,Besiktas,residence,fair,B,94.7,,0.0,2,1,1,15,1,0,0,0,2.3,1.65,2.91,52.6,111.0,,55,2024,132,3,340271
18889,Kadikoy,residence,fair,B,156.2,2.9,0.0,3,3,2,3,1,0,1,1,2.59,0.91,5.81,,91.0,216.0,11,2024,121,5,364116
5989,Umraniye,apartment,poor,B,126.7,6.6,0.0,4,2,1,22,0,1,0,0,0.9,2.23,3.63,50.5,100.0,203.0,33,2023,235,5,142291
11658,Fatih,detached,excellent,,80.6,2.0,0.0,2,3,2,16,1,0,0,0,1.28,0.95,5.22,49.9,69.0,31.0,8,2025,268,4,187777
729,Maltepe,detached,fair,A,102.4,,,6,3,2,17,0,0,1,0,0.92,,2.05,61.0,52.0,526.0,25,2025,171,8,171096
7588,Maltepe,apartment,good,A,131.0,9.5,0.0,4,2,2,1,0,0,1,1,0.77,0.87,2.58,61.3,73.0,474.0,47,2024,140,6,162531
7544,Besiktas,apartment,fair,B,112.7,4.4,0.0,6,3,1,19,0,1,1,1,1.15,0.55,4.94,60.3,82.0,158.0,9,2024,358,6,280153
413,Besiktas,apartment,fair,A,172.7,,,5,2,2,6,0,1,0,0,1.18,2.35,3.33,68.2,101.0,72.0,25,2024,132,7,366286
11339,Maltepe,apartment,fair,D,163.3,5.0,0.0,4,1,2,4,1,1,0,0,4.35,1.32,1.75,49.9,104.0,335.0,15,2024,176,6,199211
5746,Fatih,loft,good,C,96.3,3.5,,1,1,2,12,1,1,0,0,1.32,1.12,2.74,48.9,86.0,222.0,0,2023,237,3,208916
17210,Fatih,detached,poor,B,108.3,,0.0,4,4,1,12,0,0,0,0,0.63,0.71,3.23,53.9,56.0,397.0,34,2025,148,5,167805
3268,Sisli,apartment,good,C,171.7,,0.0,1,4,2,15,1,1,0,1,1.21,1.15,3.61,64.1,60.0,270.0,9,2024,170,3,321883
8809,Umraniye,residence,fair,A,154.8,10.5,0.0,1,4,2,10,0,0,0,1,0.61,0.92,2.28,62.6,83.0,524.0,47,2023,172,4,236465
418,Uskudar,apartment,good,A,146.3,6.9,,2,2,1,1,0,0,0,0,1.71,1.12,4.0,49.0,85.0,156.0,11,2023,226,3,222992
11262,Beyoglu,apartment,good,C,135.1,9.4,,2,3,2,17,1,0,0,0,,1.26,1.53,60.1,78.0,336.0,18,2024,150,4,273990
9818,Atasehir,apartment,fair,B,131.1,7.6,,4,3,2,2,0,0,0,0,0.66,1.12,2.22,61.7,106.0,43.0,34,2025,228,6,191969
15306,Atasehir,residence,good,B,131.2,12.0,0.0,1,1,2,24,1,0,0,1,0.57,0.97,2.83,71.1,,242.0,42,2024,167,3,266103
16282,Sisli,apartment,fair,B,100.8,13.7,0.0,2,2,2,21,0,1,0,0,0.76,1.77,4.17,56.1,84.0,57.0,40,2024,164,3,151830
2083,Uskudar,apartment,good,A,165.7,,0.0,4,1,2,8,0,1,1,1,1.64,1.35,6.68,,72.0,290.0,45,2023,302,6,415264
12162,Uskudar,apartment,good,A,140.8,8.0,,1,1,1,12,0,0,0,0,5.19,0.61,6.78,,56.0,336.0,34,2023,153,2,186880
3374,Fatih,residence,excellent,C,136.3,,0.0,5,4,1,18,1,0,1,1,0.93,0.67,0.55,,,69.0,39,2024,16,5,274423
5727,Uskudar,apartment,fair,C,86.4,,0.0,4,3,1,24,0,0,1,1,1.71,1.27,2.33,61.4,,166.0,55,2024,259,5,153613
10637,Umraniye,apartment,good,C,68.3,4.5,0.0,3,2,1,10,1,0,0,0,0.61,0.98,1.41,48.0,77.0,40.0,16,2024,267,5,80909
17451,Bakirkoy,apartment,fair,B,230.1,1.6,,3,2,1,15,0,0,1,1,2.53,0.54,3.72,69.8,73.0,549.0,13,2025,110,4,472681
3914,Maltepe,detached,excellent,A,97.3,10.2,318.5,2,1,1,20,1,1,1,0,1.92,1.08,2.99,74.7,86.0,325.0,13,2024,168,3,163704
13480,Besiktas,apartment,good,C,218.0,3.8,0.0,6,3,2,4,1,0,1,0,1.04,1.79,1.13,65.5,68.0,414.0,13,2023,298,8,483769
5537,Maltepe,apartment,good,B,93.9,,,1,2,2,11,1,0,1,1,0.5,0.35,2.0,65.1,72.0,361.0,2,2024,220,3,160656
8003,Kartal,duplex,poor,B,116.6,7.6,0.0,2,2,2,12,1,1,0,1,4.57,1.07,0.5,49.1,66.0,119.0,26,2024,242,4,201287
5388,Fatih,apartment,fair,D,145.0,3.6,,6,2,1,2,1,0,1,1,1.21,,7.27,,83.0,418.0,48,2025,284,7,246375
2739,Besiktas,detached,good,C,90.9,6.5,,3,3,1,7,0,0,1,1,2.17,1.08,2.7,54.7,94.0,,20,2023,242,4,292353
5053,Maltepe,residence,fair,C,260.4,,,1,4,2,18,1,0,1,1,3.75,2.23,2.63,54.8,64.0,70.0,18,2025,326,3,457035
4001,Maltepe,detached,poor,D,233.5,4.2,0.0,5,1,1,24,0,0,0,0,2.4,0.37,1.61,54.6,94.0,491.0,5,2025,169,6,396567
2428,Besiktas,apartment,excellent,C,294.4,,0.0,5,2,2,12,0,1,1,0,0.98,0.48,3.69,51.0,30.0,226.0,2,2024,234,7,858873
11939,Fatih,apartment,good,,99.5,,,6,1,2,24,0,1,1,0,1.08,0.33,6.84,,73.0,103.0,49,2025,267,8,169912
6834,Atasehir,apartment,good,C,156.5,10.2,0.0,4,3,1,13,1,1,1,0,1.22,1.67,2.32,58.7,75.0,741.0,7,2023,154,5,267831
18072,Maltepe,residence,poor,B,209.0,20.0,0.0,5,3,2,21,0,1,1,1,0.11,0.51,3.62,53.1,86.0,87.0,59,2024,104,7,389516
852,Kadikoy,apartment,poor,C,92.4,,0.0,2,2,2,8,1,0,0,0,4.74,1.19,5.42,55.2,82.0,259.0,29,2024,157,4,105852
16348,Kartal,apartment,good,C,102.0,6.9,0.0,5,1,1,6,1,0,0,0,3.05,1.33,4.53,,115.0,48.0,53,2025,150,6,96932
5879,Kadikoy,apartment,excellent,C,183.8,,0.0,2,3,2,12,1,1,1,1,0.51,2.14,0.74,43.3,72.0,,42,2024,43,4,494017
19224,Uskudar,loft,fair,C,117.1,3.8,,4,3,2,2,1,0,0,1,1.91,0.63,10.82,55.4,71.0,150.0,26,2023,324,6,265814
4612,Beyoglu,apartment,excellent,A,122.6,9.2,0.0,6,4,2,2,0,0,0,1,0.97,1.95,0.5,68.3,58.0,226.0,39,2023,295,8,237230
16365,Besiktas,apartment,good,C,114.0,7.2,,5,3,1,10,1,1,1,1,0.75,1.55,2.73,50.5,51.0,55.0,38,2023,182,6,393252
9541,Umraniye,residence,poor,C,367.6,7.2,0.0,2,2,2,5,1,0,0,0,0.9,0.44,2.69,54.8,81.0,,45,2024,468,4,327296
9208,Maltepe,duplex,good,B,150.2,11.8,14.9,3,1,1,13,0,0,1,0,0.81,1.48,0.94,53.1,59.0,66.0,18,2025,113,4,257233
9824,Besiktas,apartment,excellent,C,305.7,8.3,0.0,6,4,1,22,1,0,1,0,0.45,1.0,9.25,57.2,81.0,147.0,41,2024,388,7,842540
2490,Besiktas,apartment,good,C,95.6,11.2,,2,4,2,15,0,1,1,0,0.6,,3.2,59.0,125.0,172.0,53,2025,113,4,225380
11923,Fatih,detached,good,D,142.7,,110.2,6,3,2,1,0,1,1,0,1.16,0.55,0.68,70.5,114.0,104.0,23,2024,210,8,346741
7391,Umraniye,apartment,good,C,122.6,6.2,0.0,6,3,2,3,1,0,1,0,2.4,0.37,3.17,,50.0,318.0,21,2024,320,8,161829
2850,Besiktas,residence,poor,B,132.1,,0.0,5,4,1,8,0,1,1,1,2.7,0.51,13.64,62.2,82.0,244.0,5,2024,220,5,365645
14070,Bakirkoy,residence,fair,B,55.0,7.0,0.0,1,3,2,16,0,0,0,0,1.03,0.57,1.81,62.1,,130.0,13,2023,224,3,134937
5882,Beyoglu,apartment,fair,B,198.7,8.8,,5,2,1,23,0,1,0,0,3.47,0.89,2.75,65.3,49.0,541.0,22,2025,121,6,349889
4453,Kadikoy,apartment,good,C,207.1,5.1,0.0,4,1,1,8,1,0,0,0,,1.52,2.6,48.5,94.0,109.0,54,2024,215,5,395075
2480,Maltepe,apartment,good,C,86.5,,0.0,6,3,2,17,0,1,0,0,1.66,0.31,5.63,56.5,45.0,199.0,32,2025,209,8,111239
10458,Maltepe,duplex,fair,C,139.6,7.0,26.0,2,4,2,7,0,1,1,1,0.97,0.63,4.84,72.4,50.0,139.0,41,2024,144,4,211130
11152,Sisli,apartment,fair,B,90.7,9.8,,3,2,1,15,0,0,1,1,0.25,,3.5,63.8,67.0,302.0,39,2024,363,4,154803
13246,Sisli,duplex,good,D,156.0,8.0,0.0,4,1,1,21,1,0,1,1,2.09,1.72,6.1,57.1,90.0,376.0,41,2024,155,5,328379
18526,Besiktas,apartment,excellent,B,142.1,11.3,,5,3,2,21,1,0,1,0,2.5,0.39,2.56,53.0,60.0,234.0,19,2025,207,7,377118
13297,Bakirkoy,apartment,good,C,132.0,12.4,0.0,5,3,2,4,0,0,1,1,0.96,,2.93,72.1,92.0,231.0,14,2025,44,8,302494
11311,Kartal,apartment,good,B,145.7,7.7,,2,3,2,12,1,1,1,0,0.57,1.56,11.7,59.5,87.0,177.0,48,2023,388,4,159993
9436,Atasehir,apartment,good,A,62.9,,0.0,2,2,1,8,0,0,0,1,0.07,0.25,10.41,55.0,70.0,152.0,52,2023,143,4,96078
19129,Kadikoy,loft,good,B,164.5,4.1,0.0,6,1,2,5,0,1,0,1,2.18,1.87,11.97,54.3,87.0,130.0,1,2023,161,8,572397
7254,Besiktas,apartment,poor,A,106.2,8.2,0.0,2,3,1,17,1,1,0,0,2.16,0.68,3.78,52.6,92.0,135.0,5,2024,300,3,257355
13285,Beyoglu,apartment,excellent,D,94.9,4.3,,2,4,2,16,1,0,1,1,0.5,1.22,1.57,51.6,87.0,216.0,19,2025,172,4,232487
3507,Maltepe,duplex,good,A,129.4,4.9,,4,2,1,2,1,1,1,1,0.45,1.36,5.69,48.4,72.0,364.0,31,2024,295,5,257769
1680,Sisli,residence,fair,B,268.9,9.5,,1,2,2,15,0,1,0,1,0.86,0.26,0.74,68.0,66.0,205.0,39,2025,48,3,540448
19532,Kartal,apartment,good,A,127.7,,,6,4,2,20,0,1,1,0,2.88,1.31,4.37,55.8,54.0,264.0,57,2024,274,7,156937
8131,Sisli,apartment,fair,B,108.6,11.2,0.0,4,2,2,18,1,1,0,0,0.83,1.08,8.4,68.7,82.0,289.0,28,2025,79,6,133442
15126,Kartal,apartment,poor,B,64.8,,,6,1,2,8,1,1,0,1,2.5,0.71,5.37,53.9,89.0,48.0,18,2025,320,8,88818
16965,Fatih,duplex,poor,C,138.5,,0.0,2,1,2,2,1,1,0,0,2.07,0.75,4.27,61.4,63.0,,13,2024,251,3,214288
9663,Kartal,apartment,excellent,C,222.2,2.6,,3,2,1,13,1,1,1,0,0.53,0.41,1.57,43.5,88.0,398.0,40,2024,228,4,309765
13501,Kadikoy,duplex,fair,B,148.0,,21.1,4,2,1,13,0,1,1,0,2.22,1.1,3.76,51.1,48.0,221.0,1,2023,280,5,406430
3344,Umraniye,residence,fair,D,214.0,2.1,0.0,3,2,2,9,0,1,1,0,0.48,1.28,3.56,50.6,66.0,,25,2023,282,5,307968
13185,Bakirkoy,apartment,good,B,108.7,3.7,,2,4,2,14,1,0,1,0,1.62,2.11,7.28,65.6,64.0,258.0,4,2025,200,4,221303
16245,Uskudar,residence,good,B,131.0,14.4,,5,4,1,7,0,0,1,0,0.83,1.82,4.18,48.7,82.0,,0,2025,120,6,311170
12776,Bakirkoy,apartment,poor,B,70.6,10.1,0.0,3,1,2,1,0,1,0,0,0.6,0.85,3.47,42.5,50.0,57.0,49,2025,140,5,76484
16944,Sisli,apartment,poor,A,145.9,7.9,,1,1,2,23,0,0,1,0,1.04,1.8,11.31,49.1,98.0,28.0,22,2024,249,3,233999
5238,Sariyer,apartment,good,C,95.7,8.5,,1,4,2,6,1,0,0,0,0.74,1.06,2.94,57.3,71.0,243.0,46,2024,281,3,170602
7806,Atasehir,duplex,good,B,50.0,7.2,,5,4,1,8,0,1,1,1,1.58,1.04,1.3,50.5,,151.0,44,2025,205,6,118497
13408,Kartal,apartment,fair,B,101.6,,,3,4,2,19,0,1,0,1,8.65,0.44,3.46,62.3,,174.0,31,2024,92,5,151598
16897,Umraniye,apartment,fair,B,112.9,9.4,,3,4,1,12,1,0,1,1,2.99,0.45,2.23,81.6,79.0,146.0,23,2024,102,4,141794
1082,Sisli,duplex,good,,156.3,,26.9,2,1,2,5,0,0,0,0,0.36,2.87,5.15,54.8,81.0,357.0,34,2024,198,4,258858
18049,Kadikoy,detached,fair,A,293.6,,206.4,2,4,1,8,1,0,0,1,0.71,1.18,3.14,48.9,75.0,200.0,31,2023,151,3,829969
9205,Kadikoy,apartment,fair,D,194.9,8.5,,4,4,1,6,1,1,1,1,0.76,3.06,3.2,60.7,49.0,357.0,60,2025,159,5,839091
1932,Besiktas,residence,fair,D,90.0,8.7,,1,2,1,3,0,1,1,1,1.71,4.65,3.63,70.4,,244.0,17,2025,210,2,254488
1151,Bakirkoy,apartment,fair,B,63.8,,0.0,4,1,1,8,0,0,0,0,3.23,0.93,2.44,60.7,57.0,320.0,30,2023,304,5,111938
19223,Fatih,duplex,fair,A,153.5,6.8,130.3,4,1,1,18,0,1,0,0,1.72,,2.14,58.2,94.0,172.0,8,2023,166,5,284004
5950,Uskudar,duplex,fair,D,137.4,,,5,1,2,10,0,1,1,1,0.73,0.27,3.98,64.1,86.0,219.0,0,2023,255,7,389323
8309,Atasehir,duplex,poor,C,179.0,0.0,15.6,3,3,1,23,0,1,1,0,1.92,1.99,0.8,59.3,144.0,37.0,46,2024,237,4,320652
14263,Kadikoy,duplex,fair,C,97.8,7.6,340.9,6,3,2,15,1,0,1,0,5.64,1.82,0.5,46.3,49.0,593.0,57,2025,323,8,192095
5178,Atasehir,residence,fair,D,146.5,8.1,,4,2,2,6,1,0,0,1,0.49,0.33,2.17,66.3,,218.0,10,2025,390,6,354830
14099,Fatih,apartment,fair,C,106.8,6.5,0.0,2,1,1,2,1,1,0,0,1.85,2.42,3.37,51.4,88.0,411.0,4,2025,280,3,167019
17215,Kadikoy,apartment,good,A,149.3,,0.0,5,4,1,11,0,1,0,0,0.63,1.91,0.5,64.6,,380.0,16,2024,261,6,360398
8312,Sariyer,detached,good,D,200.1,17.3,9.5,1,2,1,12,0,0,1,0,0.43,0.4,4.46,,77.0,181.0,30,2023,298,3,632894
19741,Fatih,duplex,good,C,68.4,14.3,238.7,3,3,1,18,1,0,0,1,1.72,1.2,8.33,54.7,,,52,2024,170,4,150490
19944,Umraniye,residence,fair,B,182.7,10.1,0.0,5,4,2,0,1,0,1,1,0.66,0.93,4.05,66.9,108.0,237.0,26,2024,257,7,294991
17020,Sisli,residence,good,C,119.6,7.3,0.0,3,2,2,23,1,1,0,0,0.67,2.67,2.25,63.4,93.0,172.0,31,2024,195,5,212575
4466,Fatih,residence,good,A,101.7,15.8,0.0,6,3,2,17,0,0,0,1,3.55,,2.38,47.3,108.0,,1,2025,247,8,222343
6800,Maltepe,duplex,poor,B,151.7,,0.0,3,1,2,14,0,1,0,0,1.06,1.46,1.3,55.7,94.0,57.0,53,2025,332,5,183399
7988,Sisli,residence,fair,B,59.7,15.6,,3,1,1,22,0,1,0,1,3.07,1.19,2.36,,109.0,257.0,31,2024,284,4,138392
7080,Maltepe,apartment,good,B,243.7,3.1,,4,4,1,17,1,0,0,0,4.08,0.29,5.51,57.3,90.0,284.0,60,2024,59,6,327286
6967,Uskudar,apartment,fair,B,75.4,4.5,,2,1,2,12,0,1,0,1,0.71,0.97,2.65,51.6,84.0,,32,2024,110,4,150936
15203,Beyoglu,duplex,poor,B,134.1,5.5,234.7,2,4,2,0,0,0,0,0,0.88,1.06,0.73,61.2,41.0,4.0,43,2023,14,4,203971
4143,Uskudar,apartment,poor,C,87.5,10.5,0.0,1,2,2,0,1,1,1,0,,0.61,1.18,47.7,107.0,83.0,27,2023,313,3,155379
877,Fatih,apartment,fair,C,119.1,4.7,0.0,2,2,1,21,0,1,0,0,0.41,0.51,0.5,42.8,64.0,467.0,36,2025,272,3,168345
16389,Atasehir,apartment,fair,D,145.4,8.6,0.0,6,2,2,23,1,0,1,1,2.79,0.7,1.96,62.0,84.0,165.0,2,2024,255,8,348536
15980,Sariyer,duplex,good,D,112.3,7.9,0.0,3,3,2,6,1,1,1,0,1.23,0.75,2.66,62.1,79.0,31.0,12,2023,144,6,336749
3052,Bakirkoy,residence,good,C,118.0,,,5,4,1,17,0,0,1,0,4.66,1.48,1.55,59.8,69.0,338.0,9,2025,113,6,248609
19509,Atasehir,detached,fair,A,134.1,,,4,4,1,1,1,0,0,1,0.8,2.5,4.59,69.1,62.0,267.0,56,2023,226,5,225446
14600,Umraniye,duplex,excellent,C,266.7,14.1,0.0,6,2,1,19,0,1,0,0,2.42,1.67,1.28,64.0,67.0,103.0,49,2025,133,7,383355
15329,Fatih,residence,excellent,B,142.3,12.3,0.0,2,3,1,7,0,0,0,1,2.78,0.92,1.42,66.5,74.0,267.0,59,2024,336,2,170277
2492,Beyoglu,apartment,good,C,291.4,,0.0,5,4,2,14,0,0,1,0,1.91,1.18,1.71,66.1,,18.0,14,2024,88,8,621419
15339,Beyoglu,apartment,poor,B,80.5,0.0,,2,1,2,7,0,1,0,0,0.65,0.83,1.8,,70.0,394.0,55,2023,170,4,96201
4778,Uskudar,apartment,good,A,134.6,2.2,,5,3,1,23,0,0,1,0,0.99,1.34,0.72,,,232.0,21,2024,273,6,219127
9908,Uskudar,apartment,fair,B,125.6,10.2,,4,1,1,8,1,1,0,0,3.75,,2.73,63.2,104.0,110.0,30,2023,230,5,185703
17533,Umraniye,detached,good,C,158.7,11.5,,5,1,2,1,0,0,1,0,3.52,0.93,4.89,65.1,76.0,349.0,43,2024,220,7,188435
16959,Sisli,apartment,fair,B,134.7,1.9,,1,3,1,14,1,1,0,1,2.57,,2.66,67.2,74.0,33.0,14,2024,318,2,286201
854,Fatih,apartment,poor,C,84.8,10.0,0.0,1,3,1,19,0,1,1,1,0.67,1.68,3.83,48.6,88.0,253.0,38,2024,128,2,143342
10967,Maltepe,apartment,good,B,74.1,9.0,0.0,4,1,2,22,1,1,0,0,1.02,1.73,7.67,44.1,,117.0,47,2023,256,6,88546
13122,Uskudar,apartment,fair,A,111.8,10.8,0.0,1,2,2,18,1,1,0,1,1.01,0.02,1.33,65.3,81.0,163.0,38,2024,310,3,216543
13404,Fatih,apartment,excellent,C,92.1,7.4,0.0,1,4,2,22,1,1,1,0,2.12,0.34,1.49,63.4,54.0,136.0,52,2024,75,3,157644
10894,Bakirkoy,apartment,fair,A,243.2,9.5,0.0,1,2,1,9,1,0,0,1,0.48,0.44,4.28,,95.0,100.0,46,2025,372,2,425179
4496,Kartal,detached,good,B,186.6,7.6,353.2,2,2,1,5,0,0,0,1,1.88,0.47,3.27,,65.0,92.0,44,2024,360,3,291746
8174,Atasehir,duplex,good,D,92.4,,556.7,5,3,1,21,1,0,0,0,0.48,1.36,5.2,61.6,97.0,122.0,0,2024,209,6,243490
6656,Kartal,apartment,fair,A,139.2,14.2,0.0,2,1,2,10,0,0,1,0,1.65,0.79,1.16,48.0,83.0,284.0,60,2023,10,4,131745
12040,Kartal,residence,good,A,125.5,10.3,0.0,1,2,2,3,0,1,1,1,0.58,0.26,7.13,54.7,,92.0,25,2024,370,3,223382
2369,Atasehir,apartment,fair,C,154.9,,,3,3,2,3,0,0,1,1,1.2,1.5,4.11,64.2,89.0,295.0,6,2025,93,5,298420
4781,Kartal,apartment,good,A,201.4,,,2,4,2,0,1,1,0,1,0.71,0.87,3.06,69.8,,31.0,5,2023,210,4,344268
12324,Sisli,duplex,good,B,168.3,6.8,32.6,5,1,1,13,1,1,0,0,0.75,0.46,2.7,71.4,99.0,239.0,52,2025,176,6,293885
19335,Kartal,apartment,excellent,B,106.3,6.9,0.0,6,3,2,16,1,1,0,1,2.23,0.9,2.37,62.3,,216.0,45,2025,149,8,178338
8717,Bakirkoy,detached,good,C,184.4,6.6,0.0,2,1,1,17,1,1,0,1,0.66,2.17,3.94,60.9,78.0,270.0,11,2024,77,3,570097
10648,Uskudar,residence,poor,D,133.9,8.4,,2,3,1,12,0,1,0,0,0.56,1.12,0.79,57.6,108.0,312.0,33,2025,151,3,194160
18226,Atasehir,loft,excellent,B,170.8,6.9,0.0,1,2,1,24,1,0,1,0,0.84,0.55,0.5,62.1,,223.0,1,2024,461,2,463115
5987,Bakirkoy,apartment,fair,A,93.8,12.4,0.0,3,3,1,23,1,1,0,1,0.93,1.09,2.91,60.3,95.0,252.0,13,2023,209,4,255399
16922,Sariyer,apartment,poor,C,102.4,,,5,2,1,8,1,1,1,0,1.36,0.54,7.29,53.7,,,15,2024,346,6,240702
19191,Umraniye,residence,excellent,C,125.4,10.8,0.0,2,4,1,16,1,0,0,0,4.5,0.77,4.88,45.9,114.0,32.0,24,2024,144,3,147282
5802,Beyoglu,detached,fair,B,113.0,,272.2,2,4,1,6,0,1,0,1,3.32,1.36,2.85,54.9,89.0,180.0,29,2023,256,3,272355
7207,Kadikoy,apartment,poor,A,146.9,6.7,0.0,2,3,1,17,0,0,1,1,0.83,0.68,1.73,66.0,74.0,151.0,13,2024,162,3,382052
7344,Besiktas,residence,good,A,195.7,3.1,,1,1,1,18,0,1,1,1,1.44,1.4,0.75,67.1,45.0,138.0,39,2025,78,2,445257
12534,Sisli,apartment,good,B,220.1,5.9,,2,2,2,18,0,1,0,1,0.28,1.66,2.24,52.9,66.0,62.0,5,2023,201,5,702204
7561,Umraniye,residence,fair,A,303.8,7.2,0.0,4,2,1,9,1,0,0,1,,0.26,1.52,55.9,109.0,201.0,54,2024,140,5,334603
8097,Kartal,apartment,fair,B,186.7,11.8,0.0,1,4,1,14,1,1,1,0,1.61,0.24,2.55,59.7,109.0,132.0,0,2024,129,2,229802
785,Kartal,apartment,poor,B,222.2,8.7,0.0,2,4,2,16,1,0,0,1,3.03,1.83,7.56,59.6,113.0,431.0,33,2024,160,4,310323
12250,Sisli,apartment,good,C,161.8,6.3,,6,1,1,1,0,1,1,0,0.51,1.71,2.21,66.0,82.0,220.0,6,2024,196,7,295280
1410,Kadikoy,apartment,good,B,178.4,,0.0,6,2,1,16,1,1,1,1,1.6,2.78,3.24,64.0,56.0,297.0,24,2024,199,7,486649
10730,Beyoglu,apartment,fair,B,123.7,17.7,,5,1,1,0,0,1,1,0,2.35,1.04,1.35,,,287.0,3,2025,120,6,226079
16539,Fatih,apartment,fair,A,185.7,9.9,0.0,3,3,2,24,1,0,1,1,0.6,0.6,12.64,48.1,52.0,550.0,38,2025,137,5,327967
3010,Sariyer,loft,excellent,A,101.3,6.2,,2,3,1,17,0,0,1,1,5.61,0.14,1.58,59.0,57.0,157.0,44,2024,350,4,278997
18071,Umraniye,residence,good,C,201.6,12.7,0.0,3,4,1,7,0,0,1,0,0.86,1.03,2.74,52.3,82.0,309.0,2,2023,302,4,355453
11094,Umraniye,apartment,excellent,D,76.2,,0.0,5,4,2,6,1,0,0,0,0.96,0.96,9.32,62.7,65.0,50.0,34,2025,126,7,109369
4015,Fatih,detached,excellent,A,130.6,9.5,0.0,2,3,1,10,0,1,1,1,1.24,0.67,1.52,53.2,46.0,98.0,35,2024,88,3,187798
